parent,number_of_components,number_of_tests,unit_tests,integration_tests,density,normalized_density,diversity,uniqueness,ddu
com.google.zxing.client.result.ISBNParsedResult,3,2,0,2,0.6666666666666666,0.6666666666666667,1.0,1.0,0.6666666666666667
com.google.zxing.client.result.ParsedResultType,3,1,1,0,0.3333333333333333,0.6666666666666666,0,0.6666666666666666,0.0
com.google.zxing.Result,26,182,22,160,0.2565511411665258,0.5131022823330516,0.8548357719628438,0.6923076923076923,0.30365874388666464
com.google.zxing.client.result.GeoParsedResult,7,2,0,2,0.5714285714285714,0.8571428571428572,1.0,0.42857142857142855,0.3673469387755102
com.google.zxing.ResultPoint,9,110,53,57,0.3434343434343434,0.6868686868686869,0.6652210175145955,0.6666666666666666,0.30461299118513463
com.google.zxing.oned.rss.expanded.RSSExpandedReader,21,101,1,100,0.6067892503536068,0.7864214992927865,0.8728712871287129,0.7142857142857143,0.49031767593813336
com.google.zxing.client.result.VINParsedResult,11,1,0,1,0.8181818181818182,0.36363636363636354,0,0.18181818181818182,0.0
com.google.zxing.pdf417.encoder.PDF417HighLevelEncoder,15,7,0,7,0.41904761904761906,0.8380952380952381,0.9523809523809523,0.6,0.4789115646258503
com.google.zxing.oned.OneDReader,8,107,4,103,0.5876168224299065,0.8247663551401869,0.6476811849761948,0.875,0.46741244394748166
com.google.zxing.datamatrix.encoder.SymbolShapeHint,3,1,1,0,0.3333333333333333,0.6666666666666666,0,0.6666666666666666,0.0
com.google.zxing.common.BitSourceBuilder,3,4,0,4,1.0,0.0,0.0,0.3333333333333333,0.0
com.google.zxing.PlanarYUVLuminanceSource,9,3,0,3,0.3333333333333333,0.6666666666666666,1.0,0.5555555555555556,0.37037037037037035
com.google.zxing.qrcode.decoder.Mode,6,25,4,21,0.32666666666666666,0.6533333333333333,0.72,1.0,0.4704
com.google.zxing.ReaderException,3,53,0,53,0.6729559748427673,0.6540880503144655,0.11030478955007261,1.0,0.07214904473715442
com.google.zxing.common.HybridBinarizer,7,54,1,53,0.9206349206349206,0.15873015873015883,0.5234102026554857,0.42857142857142855,0.03560613623506707
com.google.zxing.pdf417.decoder.ec.ErrorCorrection,5,9,3,6,0.5777777777777777,0.8444444444444446,0.6944444444444444,0.8,0.4691358024691359
com.google.zxing.datamatrix.decoder.BitMatrixParser,11,49,3,46,0.39888682745825604,0.7977736549165121,0.6811224489795918,0.5454545454545454,0.2963899339462552
com.google.zxing.client.result.VCardResultParser,12,65,42,23,0.2012820512820513,0.4025641025641026,0.5350961538461538,0.5833333333333334,0.12565612672583829
com.google.zxing.Binarizer,4,106,0,106,0.8608490566037735,0.27830188679245293,0.5407008086253369,0.75,0.11285854142297719
com.google.zxing.oned.rss.Pair,4,28,1,27,0.6071428571428571,0.7857142857142858,0.5767195767195767,1.0,0.4531368102796675
com.google.zxing.datamatrix.encoder.EncoderContext,21,21,0,21,0.8140589569160998,0.3718820861678005,0.819047619047619,0.3333333333333333,0.10152971241406616
