parent,number_of_components,number_of_tests,unit_tests,integration_tests,density,normalized_density,diversity,uniqueness,ddu
org.apache.commons.math4.special.BesselJ,6,3,3,0,0.5,1.0,0.0,0.3333333333333333,0.0
org.apache.commons.math4.optim.nonlinear.scalar.noderiv.NelderMeadSimplex,1,20,0,20,1.0,0.0,0.0,1.0,0.0
org.apache.commons.math4.ode.ContinuousOutputFieldModel,8,4,4,0,0.625,0.75,0.8333333333333334,0.5,0.3125
org.apache.commons.math4.ml.neuralnet.sofm.KohonenUpdateAction,6,3,1,2,0.8333333333333334,0.33333333333333326,0.0,0.3333333333333333,0.0
org.apache.commons.math4.ode.nonstiff.AdamsMoultonIntegrator,4,5,5,0,0.85,0.30000000000000004,0.4,0.5,0.06000000000000001
org.apache.commons.math4.analysis.interpolation.TricubicInterpolator,2,3,3,0,0.5,1.0,0.0,1.0,0.0
org.apache.commons.math4.linear.JacobiPreconditioner,5,7,0,7,0.8285714285714286,0.34285714285714275,0.2857142857142857,0.4,0.039183673469387746
org.apache.commons.math4.distribution.EnumeratedDistribution,7,22,0,22,0.2532467532467532,0.5064935064935064,0.7272727272727273,0.7142857142857143,0.26311350986675663
org.apache.commons.math4.primes.SmallPrimes,3,1,0,1,1.0,0.0,0,0.3333333333333333,0.0
org.apache.commons.math4.exception.util.LocalizedFormats,4,15,6,9,0.3333333333333333,0.6666666666666666,0.6952380952380952,1.0,0.46349206349206346
org.apache.commons.math4.util.Decimal64,92,222,63,159,0.17073051312181747,0.34146102624363495,0.9867922220863398,0.75,0.2527133136321289
org.apache.commons.math4.stat.descriptive.moment.VectorialMean,5,6,4,2,0.4,0.8,0.8,1.0,0.6400000000000001
org.apache.commons.math4.stat.descriptive.SummaryStatistics,38,93,15,78,0.18421052631578946,0.368421052631579,0.9460028050490884,0.6842105263157895,0.23846608105115527
org.apache.commons.math4.ode.sampling.AbstractStepInterpolator,23,199,0,199,0.5623771029058335,0.8752457941883329,0.9344195726105273,0.8260869565217391,0.6756125746851238
org.apache.commons.math4.genetics.GeneticAlgorithm,10,20,2,18,0.21,0.41999999999999993,0.2789473684210526,0.4,0.04686315789473683
org.apache.commons.math4.ode.nonstiff.GillFieldStepInterpolator,2,10,3,7,0.65,0.7,0.4666666666666667,1.0,0.32666666666666666
org.apache.commons.math4.geometry.partitioning.RegionFactory,14,80,0,80,0.3482142857142857,0.6964285714285714,0.8534810126582278,0.7857142857142857,0.4670195847326272
org.apache.commons.math4.stat.inference.OneWayAnova,6,5,4,1,0.6666666666666666,0.6666666666666667,0.9,0.8333333333333334,0.5000000000000001
org.apache.commons.math4.stat.descriptive.rank.Median,3,2,2,0,0.6666666666666666,0.6666666666666667,0.0,0.6666666666666666,0.0
org.apache.commons.math4.geometry.spherical.twod.Sphere2D,5,1,0,1,0.8,0.3999999999999999,0,0.4,0.0
org.apache.commons.math4.distribution.PascalDistribution,10,9,9,0,0.45555555555555555,0.9111111111111111,0.9444444444444444,0.6,0.5162962962962963
org.apache.commons.math4.util.OpenIntToDoubleHashMap,24,159,17,142,0.40382599580712786,0.8076519916142557,0.9161690948172916,0.75,0.5549593455634616
org.apache.commons.math4.util.ResizableDoubleArray,30,57,16,41,0.17485380116959065,0.3497076023391813,0.9736842105263158,0.9,0.3064542936288089
org.apache.commons.math4.util.OpenIntToFieldHashMap,25,59,0,59,0.4277966101694915,0.855593220338983,0.8977206312098188,0.64,0.4915735589257942
org.apache.commons.math4.analysis.solvers.AbstractUnivariateDifferentiableSolver,3,3,0,3,1.0,0.0,0.0,0.3333333333333333,0.0
org.apache.commons.math4.distribution.GumbelDistribution,10,11,11,0,0.13636363636363635,0.2727272727272727,0.8545454545454545,0.6,0.13983471074380163
org.apache.commons.math4.analysis.function.StepFunction,1,6,3,3,1.0,0.0,0.0,1.0,0.0
org.apache.commons.math4.analysis.function.Expm1,2,12,0,12,0.5416666666666666,0.9166666666666667,0.16666666666666663,1.0,0.15277777777777776
org.apache.commons.math4.ode.nonstiff.EmbeddedRungeKuttaIntegrator,7,75,0,75,0.5619047619047619,0.8761904761904762,0.21693693693693694,0.42857142857142855,0.08146203346203346
org.apache.commons.math4.analysis.function.Cos,5,11,0,11,0.509090909090909,0.9818181818181819,0.7090909090909091,1.0,0.6961983471074381
org.apache.commons.math4.complex.Complex,182,262,194,68,0.02663367167183961,0.05326734334367922,0.9750519142464391,0.4340659340659341,0.02254470100237397
org.apache.commons.math4.dfp.DfpDec,11,3,3,0,0.2727272727272727,0.5454545454545454,1.0,0.36363636363636365,0.1983471074380165
org.apache.commons.math4.geometry.euclidean.twod.hull.MonotoneChain,7,33,17,16,0.8008658008658008,0.3982683982683983,0.6287878787878788,0.42857142857142855,0.10732557485804241
org.apache.commons.math4.ode.ContinuousOutputModel,12,15,4,11,0.43333333333333335,0.8666666666666667,0.47619047619047616,0.5833333333333334,0.24074074074074076
